Text,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust
Yas star khan ho on krna please,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
My point wasn't that. if you don't wanna then I'm helpless.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kiska hamari site ka ya us host web site ka??,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yar 25 tak jaty hain thn dykhty k kiya krna 1mnth bd mil jai ga na,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Ni pai koi bachi ni set kiti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oye dgkhan sy kisi ny ana hy ??,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qadam brhao ik mnzil kreeb ha,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
tera dost jo b.com kr rha hy wo job krta hy khi ?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G boy ma kafi  dar ka punch gya hu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
So how your conversation become end ....with your friend ?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yr wo books ki soft cpies lety aana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Usnay khud poocha.. Apnay ghar waloun say?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Koi murga to ni na nazar a gya ha?,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R u coming to my office?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wo l0ck is lye ku k agr koi ay to ye e smjy k gr koi ni h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ma na mbl chrgr pa lagya tha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kaleem k sth a rha hoon tu order lgwa tikky ka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
job gujrt me hi krni ha ya lhr ane ka koi plan.??,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Search for some articles on Google
Or read some forum posts
Lolx
You know I don't know much about iOS",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ohoooo. So sad. Meray hostel ajain. Total pay h. Dosra hostel h yahan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
happi brdy sorry for la8 yar may u live longs for lots of love,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
"Hahaha :D
Sir ab puranay an kya kr skty an :p",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
yr abi lhr sa wapis aya hon.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"U welcome . Bus ap dosry k liye dua kartay rahain , yahan say msgs ka silsala chalta rahy ga :-D",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Yar mai may be l8 ao ghr ici lye pta nai aty 8 bj jaen dats y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a ja yr me bhr ho a bi ja,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MashaAllah bht bht achi baat hai,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Larki b to koi sahe mle,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Haha, phir jahan kese jaanta k wo fraud t?
Jisay Allah rkhe, usay kon chakhay ;) :P",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
"Send me her roll no. , email , mobile no.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
oee aur kitna late?? :P ... Chal agar mai jaa raha hoon GA kal to tujhay Bata doon GA...,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Yaar hum Salman mazhar Kay office Mai.... Jaa rahay hain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pohch rha hun 10.15 pe a jai aur do tickets lene hai na? Me pohch rha hun,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Yr larky ko kaha hy wo kal urdu bazar jaye ga to ly aay ga meny b magwai he,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hahhahahaha apni guarantee py e khany hain bhai :-D :-P ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Theak ja rahi hain jani ful time bzi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"yar cousin sy pocho ga us ka kiya planhai jab wo kahe gi to ao ga,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nai nai m parh ra hon bat kr tou li,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mis sadia se confirm kr lena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Very good. Hani ne mis guide kita a fer,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
No we cant repeat repeat msgs khud hi count nahi hoty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Talk to aqeel and baig as well.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m bhar waly ee room m hn darwaza bjana m khol dn ga.. ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ab to wese e barishon ka bahana h :P,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Telha keh raha tha kae us kae papers khatam hony kae baad WO Sargodha gahy ga.......,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
tm r u cming r not? :/ ,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"G nhi, gai hoti to zrur tme wahan ki roodaad sunaati :( baba ko back ache ka problem h, jis din jana th unhen zada drd th is liye phir nhi gaye.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
O yar mujy khud nahi maloom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"Yar muja ya pochana tha laptop kis compny ka acha hota ha dell,hp,samsung",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Han ik per mjha apni kahi hui bt puri krni thi so I did :-P,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Lafz te bas lafz e honday ne kidray qadar te kidray be qadray,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Han ... Ali keh rha tha ...
Yar ma soo jaon tu na ana tu ni?",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
web semantics ni thy parh ry???,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mamo ji aj intzaar ki ghariyan khtm hO jaye gi.. ‚ò∫Ô ∏è üòâ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"me apny sy ni keh rha just prove dekh ....
wazo k bary me prove tjy quran sy dya or bidat hasnna ka prove tjy muslim shareef sy diya",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yar baba jan Lahore a rahy hain tu puch raha k ap k pass time hy tu kpry wagera leny jana hy q k main or hassan rehman tu ja rahy ap jao gy tu koi achy ly lain gy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Nhi dety aise na
And aap ka aa jaye December me apne campus Lahore me",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Ok bus p betho abi aur poncho,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Green se shade ka duppata hay..parson de k aai ti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
To tm  subha jaldhi ha jao.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bndaa reply ee kr dy :-@,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Obviously govt will use its machine  power m rehne k lea kuch b resign thora hi kre ge,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Yup ezily kfi ezy prsn han :-) rigid ni,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Wo konsi road hai jis se kips aur fast nikltay hein.johar event complex wali,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Hum ne b chnge kiya hay ghr..,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pagl ha bike khan sa lao brish m ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Raste me! Traffic jaam! :-( ,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Yr fortres chala gaiya hn to.aur to aj he jna ha kya.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yr 2 din to milti ha cng jb milti ha to aysh be to krty hn.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Gand bohat ha group me wo nikalna ha.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phone per baat kr lo. Wo kahi nikl na jai,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yr next hafta pora uni open rahni wa pr main ty a jana wa ku k eid to sunday ha muje lagta ha,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lol main to mazak karae :-P,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Han yar 1 bachi teray bhai ko bri pyari lagi..,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Main to thak gya hun smjha smjha k,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Not home yet
Don't know i will be late..",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nai yaar tu pagal ha kiya,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Me tu zayada post aur comment krta he nahi... iss liye its difficult for me..,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Nai bht famous actor ha Nam nai ata,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Is may oh wali kia bat hai dua di hai kia pas and nahi i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Muje VU me log buht tang krty hen
Hr koi poochta he k tm ne goorey chittey ho and Tmhara baby look he
Tmhari buht girl friends hongi",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
merzi hy m ny 3 din pahly b pocha tha ap ny yai kaha tha k kal aya hn,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zabardasti na mana kro baat mri,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kuch ni khna me ful hn.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
to chala ja hum ismaeel ko le kar ghr ja rahe hai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yahan nae hai yahan bs facebook wali,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mene jannat k pattay prh liya atlast :'),0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
akhty h shake wagra peya bth k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jani myra net ni arha ab .tyray cel say copy paste b hojata .plz krdy coz mujy manually type krna parhna or abe net bhe bht slow h .,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Sir g aap ne meri atendence mark kr di thi ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Lol. Sharp work :) keep it up.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Han lekin wich edition kita kafi sara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ma apko mail krte hun gradin criteria kiya ha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robocave roboticspk pe dekho items for complete specs. Aur mein aik file rkhi hai robot ki data sheet ki wo dekho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Ready rahin !! Main 7:05 tak pohanch jaaoun ga !! ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"ONE,TEN,TRAVELS,A/C,NO,01031720311714108483 SUMMIT BANK WAHDAT ROAD BRANCH LAHORE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mughal Sahib .. Ghar ka kya bna ???,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yr suno agr ek br wqt htj c nikal jaye tooo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kal a rhay ho samaan leker? Bht imp kaam hein kal.meine project egypt leker jana hai us se phle changes krne hein,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
m bhar waly ee room m hn darwaza bjana m khol dn ga.. ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Ha prhai blkl thk ja ri ha.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mahboobs motar sy agy nikal aya hn.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Ha so ja fr na to or kia khun me,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Hahaha yaar oper say us nay paisay bhi liye howay hai ;@ ;@,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ni kia
Q kr dena tha kuch
Krta hn subah
Ya jb online hwa
Han",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uper sey ye kaaam ab k mxg kro,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vu k logo se jaan b tu churani hy. :-P ,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M jese tha wese hi rehna chahu ga,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mujhy kam sae kam 155 no. Chaehy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yr mane txt kiya tmhe k mama ka cel h mra nh kbi b zar0ort par skti h. or kbi ma bz hta hn or kbi cel nh hta.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
khrb tha na thats y pocha itana ocwrd jawab tou na do,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nhi abi to bhr aya hwa hn kio khair ?,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
khabar naak live he lagta hy i think,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O ja main koi nahi jana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yrr wait kr le na... Traffic hai rushy roads,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sadia amna se kaho pani ki bottle le aye sath e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Yawr me kia krun fadi yawr pta ni kon si mushkil me dalne waly ho tum mujhe ,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tiny pehly b btaya tha mjhy k tu aksasr umt ati b thi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kafi achy han or kafi moty han,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"I know, pur adat si ho gai hay:p",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Wasy maery to kial mae aram sae nikal jahy gi,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ik last tw kr ly bsss,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ma khana khaa k namaz parh k  mama k sath ao ga,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
han wo maine e bnaya tha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spko mere msg late q miltay hain ya ap k mje late miltay hain dnt knw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
If you have a great deal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yr shirt tu nae nkalte dekha dani ya sadi ko? Jb mera bag peche tha pak study me,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khana lay jao or bartan day jao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ya to papa apny cnic PR lae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Main b ak dam fit Allah ka shukr bus bht busy o gae yaar n misss u alot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Lolx ... Many anum sy tera numbr lya tha,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"go bhi ho gai no mean no,",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nahi aeo game wasy hi puch raha tha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bsss pata ni...ku ho rahi ha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ijtemai dua YA ALLAH hme r hmry laptop baksh dy ameeeeen ;-) ,",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Farooq nahi bhai aaj main aap ka w8 kar raha hn aap phnch jao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Jutt s poch usy keh 9;30 p nikl pry ghr s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ipod ly lyty hn cel ma kaen sx pakr e ln ga,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Jee...unko abi ni btaya result ka aap b xikr mt kijye ga,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khench len ab pori ho jye gi,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Yr mohsin tu ne huzaifa ki taraf ana hai kya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Yr o cca da paper wa 29 nu es leay ana wa fr vapas ki jana main kia eid kr k e jawan gy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nb 16 main hain hum sir ko report deny lgy g final.  A jao,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hahahahaha. Chal teak ha bun ja apna bkra tre se hy katwae ga.,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hahaha...ucp ma jis mrzi field ma ly lo...pundi h pundi ha dnt wry,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"to hum America hai..... Aaram say Beth kar bus planning kartay hai phadday karwatay hai :P 
Inshalallah ......yaar or kya karta abb shugal bhi na lagaien. :P ",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Mai to a skta u know :p lkn abu a rhy hn so u have to wait ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
G mera paper hai parsn is liey janab chuti hai ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yar kushes crta ho .
Agr ho giy to ap ko bata ta ho",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fsc ka result agya ha kia bna tmhri sis ka,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"han bass me ab samajh gya hua janab,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Umair o bnda keh rya a main 40 to wad nae dene pr dega western union te tu krde oda kam aj rat tk kch v copy na kri apne lafzan chh likhi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shukar mama ko bht tension thi,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ni yr tmhari thkawt ka e keh rha hn me t0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nai nai us se tooo mra rabta e nai hs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kia ho rha ha jnb koi msg ni kair to ha na sab ?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hahaha acha janab btao kia chahye wohi dn ga,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
ma ny ghr jana ha tughy chabi ni chaye room ki,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yr aja phr... Jldi aja zra ta k 11:15 tk hm wapis ghr py hon.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Synopsis approval de steps tu lgda a k approve ondyan December a jana a te fer next semester te gal pey jani a,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yr to apna bhi ha samjha khar na.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Microphone ya speakers mai masla ha tery!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yup...hamare okara ka board pta nae kio sahiwal hai...no.hi nae dete board wale,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hahaha...ucp ma jis mrzi field ma ly lo...pundi h pundi ha dnt wry,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Mery pass to koi ji hai... may kn sa sale krta hn...,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hmm shi ha g chalo dakho ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yar trra msg abhi parha 
Yar mera net bnd hoa hai ...!!!  Due to non payment ....
Abhi mani ko kah dai 
Thori dair mai on ho gia to mai snd kr dn ga....",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sab ne naraz jo hojana thaa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Lol off course he is my czn too .. .  And he is the person i can completely rely on . . ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
"bc is liye nae mobile ka paka ho raha investment bhi to hao,",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g bhai sai hi bta raha ho ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phr us se kya hoga. .,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kya hain halaat? wo marny wali h ya tu? ya ye dunya or is dunya ka karwaan ruk jana h?,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kya hain halaat? wo marny wali h ya tu? ya ye dunya or is dunya ka karwaan ruk jana h?,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hahahaha jet gay hum wah g wah,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
sara din bythy jon ko e to ni parhty rhty?????,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"meri taraf sy baki sub ka mjhe nae pata yeh na ho wo ana chatay ho,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tmhe pata hai. lame excuses :p ,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
coal ky marks pta chly ha tughy,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sir abid sahab keh rahe hn garam ande bhi hn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haan bus cashe ka difference hai.. but tum 6mb cashe wala laga lo... same...,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Thank you...
Haan g... 104 days to go...:-P ",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Jani so gya tha. Abi ankh open hoi ha.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Mene kafi bar socha cntct kru bt apka prsnl num ni tha yeh ic liye ni kiya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yr jb jdk instal ki h r comand prompt m java likha h wo recognize kra h lekin javac ne kr ra wo my computer ki proprty m advnc stng m ja kr kia chng krni h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Thora sa rest kr lain relax o jaen itna zyada kam MashaALLAH sy kr rhy ap kuch khaya apny?
Main abi baithi huwe hun room main dear",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tuade msg di smj nai ai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yaar per aap or aimen hootay yo kya he baat hoti :D ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Zarorat nae..tm pe blv hai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
bus tmmmm koshish krns k bt ns krns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aby kuty nhi hein hafi center chal lo bs yehi hai ,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
